GROSS_SPA,NET_SPA,REQUESTER_CODE,DOC_TYPE,PROC_NAME,PROC_NATURE,PROC_TYPE,ROLE,DOSSIER_TYPE,COMMITTEE_1
61.27,27.97,DG1-DEPOT,RR,2016/2271(INI),INIT,INI,MAIN,ITRE,ITRE
34.85,22.08,EMPL,AM,2016/2271(INI),INIT,INI,AVI,EMPL,EMPL
10.85,8.91,EMPL,AD,2016/2271(INI),INIT,INI,AVI,EMPL,EMPL
1.32,1.13,CULT,PA,2016/2271(INI),INIT,INI,AVI,CULT,CULT
1.95,1.75,TRAN,PA,2016/2271(INI),INIT,INI,AVI,TRAN,TRAN
7.24,5.74,TRAN,AD,2016/2271(INI),INIT,INI,AVI,TRAN,TRAN
7.65,6.15,IMCO,AD,2016/2271(INI),INIT,INI,AVI,IMCO,IMCO
33.87,17.26,TRAN,AM,2016/2271(INI),INIT,INI,AVI,TRAN,TRAN
1.46,1.25,EMPL,PA,2016/2271(INI),INIT,INI,AVI,EMPL,EMPL
12.23,10.26,ITRE,PR,2016/2271(INI),INIT,INI,MAIN,ITRE,ITRE
27.22,18.16,IMCO,AM,2016/2271(INI),INIT,INI,AVI,IMCO,IMCO
1.54,1.32,IMCO,PA,2016/2271(INI),INIT,INI,AVI,IMCO,IMCO
17.58,10.67,CULT,AM,2016/2271(INI),INIT,INI,AVI,CULT,CULT
2.59,1.67,DEVE,AD,2016/2220(INI),INIT,INI,AVI,DEVE,DEVE
28.24,15.06,DG1-DEPOT,RR,2016/2220(INI),INIT,INI,MAIN,AFET,AFET
1.33,1.07,PPE,NT,2016/2220(INI),INIT,INI,MAIN,AFET,AFET
13.36,12.92,AFET,PR,2016/2220(INI),INIT,INI,MAIN,AFET,AFET
1.27,1.12,DEVE,PA,2016/2220(INI),INIT,INI,AVI,DEVE,DEVE
4.34,2.97,DEVE,AM,2016/2220(INI),INIT,INI,AVI,DEVE,DEVE
49.68,25.3,AFET,AM,2016/2220(INI),INIT,INI,MAIN,AFET,AFET
6.88,4.34,CONT,AM,2016/2153(DEC),DISCH,DEC,MAIN,CONT,CONT
6.8,2.77,DG1-DEPOT,RR,2016/2153(DEC),DISCH,DEC,MAIN,CONT,CONT
12.01,11.47,FEMM,PR,2016/2061(INI),INIT,INI,MHE,FEMM,FEMM
9.18,8.93,FEMM,DT,2016/2061(INI),INIT,INI,MHE,FEMM,FEMM
46.04,20.24,DG1-DEPOT,RR,2016/2061(INI),INIT,INI,MHE,FEMM,FEMM
1.8,1.63,PPE,DV,2016/2061(INI),INIT,INI,MHE,FEMM,FEMM
65.5,45.35,EMPL,AM,2016/2061(INI),INIT,INI,AHE,EMPL,EMPL
80.56,44.62,FEMM,AM,2016/2061(INI),INIT,INI,MHE,FEMM,FEMM
19.65,14.97,EMPL,AD,2016/2061(INI),INIT,INI,AHE,EMPL,EMPL
1.5,1.29,EMPL,PA,2016/2061(INI),INIT,INI,AHE,EMPL,EMPL
1.45,1.2,LIBE,PA,2016/2097(INI),ANRE,INI,AVI,LIBE,LIBE
1.46,1.26,REGI,PA,2016/2097(INI),ANRE,INI,AVI,REGI,REGI
3.71,2.46,LIBE,AD,2016/2097(INI),ANRE,INI,AVI,LIBE,LIBE
8.73,3.79,LIBE,AM,2016/2097(INI),ANRE,INI,AVI,LIBE,LIBE
7.03,5.2,REGI,AD,2016/2097(INI),ANRE,INI,AVI,REGI,REGI
8.07,6.0,CONT,PR,2016/2097(INI),ANRE,INI,MAIN,CONT,CONT
72.4,40.15,CONT,AM,2016/2097(INI),ANRE,INI,MAIN,CONT,CONT
23.18,12.9,REGI,AM,2016/2097(INI),ANRE,INI,AVI,REGI,REGI
23.18,12.9,REGI,AM,2016/2097(INI),ANRE,INI,AVI,REGI,REGI
5.5,4.7,ECON,AD,2016/2269(INI),INIT,INI,AVI,ECON,ECON
0.46,0.34,DG1,ER,2016/2269(INI),INIT,INI,MAIN,EMPL,EMPL
6.06,4.09,FEMM,AD,2016/2269(INI),INIT,INI,AVI,FEMM,FEMM
133.88,74.81,EMPL,AM,2016/2269(INI),INIT,INI,MAIN,EMPL,EMPL
1.25,1.05,ECON,PA,2016/2269(INI),INIT,INI,AVI,ECON,ECON
13.44,11.44,EMPL,PR,2016/2269(INI),INIT,INI,MAIN,EMPL,EMPL
22.25,12.71,ECON,AM,2016/2269(INI),INIT,INI,AVI,ECON,ECON
1.27,1.05,PPE,NT,2016/2269(INI),INIT,INI,MAIN,EMPL,EMPL
46.24,25.97,DG1-DEPOT,RR,2016/2269(INI),INIT,INI,MAIN,EMPL,EMPL
0.48,0.38,DG1,AM,2016/2269(INI),INIT,INI,MAIN,EMPL,EMPL
107.49,57.7,ECON,AM,2016/2243(INI),INIT,INI,MAIN,ECON,ECON
20.39,12.93,IMCO,AM,2016/2243(INI),INIT,INI,AVI,IMCO,IMCO
13.45,13.03,ECON,PR,2016/2243(INI),INIT,INI,MAIN,ECON,ECON
1.49,1.28,IMCO,PA,2016/2243(INI),INIT,INI,AVI,IMCO,IMCO
8.49,6.76,IMCO,AD,2016/2243(INI),INIT,INI,AVI,IMCO,IMCO
1.18,0.88,ECR,NR,2016/0252(NLE),APPE,NLE,MAIN,INTA,INTA
1.21,0.88,PPE,NT,2016/0252(NLE),APPE,NLE,MAIN,INTA,INTA
2.55,1.63,INTA,PR,2016/0252(NLE),APPE,NLE,MAIN,INTA,INTA
3.78,1.74,DG1-DEPOT,RR,2016/0252(NLE),APPE,NLE,MAIN,INTA,INTA
27.79,17.63,DG1-DEPOT,RR,2016/2239(INI),INIT,INI,MAIN,AFET,AFET
1.64,1.42,PPE,NT,2016/2239(INI),INIT,INI,MAIN,AFET,AFET
3.55,3.02,FEMM,AD,2016/2239(INI),INIT,INI,AVI,FEMM,FEMM
69.36,37.09,AFET,AM,2016/2239(INI),INIT,INI,MAIN,AFET,AFET
9.09,8.05,AFET,PR,2016/2239(INI),INIT,INI,MAIN,AFET,AFET
14.35,7.26,AFET,AM,2016/2325(INI),INIT,INI,AVI,AFET,AFET
15.08,10.4,PECH,AM,2016/2325(INI),INIT,INI,AVI,PECH,PECH
15.08,11.0,PECH,AM,2016/2325(INI),INIT,INI,AVI,PECH,PECH
64.75,37.02,ITRE,AM,2016/2325(INI),INIT,INI,MAIN,ITRE,ITRE
11.55,6.48,IMCO,AM,2016/2325(INI),INIT,INI,AVI,IMCO,IMCO
4.58,3.93,AFET,AD,2016/2325(INI),INIT,INI,AVI,AFET,AFET
1.37,1.09,PPE,NR,2016/2325(INI),INIT,INI,MAIN,ITRE,ITRE
1.93,1.73,IMCO,PA,2016/2325(INI),INIT,INI,AVI,IMCO,IMCO
44.62,22.26,DG1-DEPOT,RR,2016/2325(INI),INIT,INI,MAIN,ITRE,ITRE
4.55,3.66,IMCO,AD,2016/2325(INI),INIT,INI,AVI,IMCO,IMCO
8.61,6.92,TRAN,AD,2016/2325(INI),INIT,INI,AVI,TRAN,TRAN
7.32,5.36,PECH,AD,2016/2325(INI),INIT,INI,AVI,PECH,PECH
1.02,0.84,ECR,NR,2016/2325(INI),INIT,INI,MAIN,ITRE,ITRE
1.48,1.31,PECH,PA,2016/2325(INI),INIT,INI,AVI,PECH,PECH
2.02,1.84,AFET,PA,2016/2325(INI),INIT,INI,AVI,AFET,AFET
7.3,5.36,ITRE,PR,2016/2325(INI),INIT,INI,MAIN,ITRE,ITRE
22.98,13.91,TRAN,AM,2016/2325(INI),INIT,INI,AVI,TRAN,TRAN
1.41,1.22,TRAN,PA,2016/2325(INI),INIT,INI,AVI,TRAN,TRAN
46.4,19.75,ENVI,AD,2016/0381(COD),LEG,COD,AVI,ENVI,ENVI
34.99,21.91,ITRE,PR,2016/0381(COD),LEG,COD,MAIN,ITRE,ITRE
10.41,7.21,ENVI,PA,2016/0381(COD),LEG,COD,AVI,ENVI,ENVI
101.27,49.08,ITRE,AM,2016/0381(COD),LEG,COD,MAIN,ITRE,ITRE
103.74,63.61,ITRE,AM,2016/0381(COD),LEG,COD,MAIN,ITRE,ITRE
121.06,73.37,ITRE,AM,2016/0381(COD),LEG,COD,MAIN,ITRE,ITRE
106.28,57.38,ITRE,AM,2016/0381(COD),LEG,COD,MAIN,ITRE,ITRE
82.35,47.89,ITRE,AM,2016/0381(COD),LEG,COD,MAIN,ITRE,ITRE
79.23,39.53,ENVI,AM,2016/0381(COD),LEG,COD,AVI,ENVI,ENVI
106.46,59.5,ENVI,AM,2016/0381(COD),LEG,COD,AVI,ENVI,ENVI
0.19,0.08,DG1,AM,2016/0381(COD),LEG,COD,MAIN,ITRE,ITRE
99.74,40.54,DG1-DEPOT,RR,2016/0381(COD),LEG,COD,MAIN,ITRE,ITRE
3.78,3.49,PPE,NR,2016/0381(COD),LEG,COD,MAIN,ITRE,ITRE
1.03,0.95,ECR,NR,2016/0381(COD),LEG,COD,MAIN,ITRE,ITRE
11.85,8.61,AFCO,PR,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
1.03,0.68,AFCO,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
58.63,29.53,AFCO,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
58.6,22.58,AFCO,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
16.44,10.04,DG1-DEPOT,RR,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
0.9,0.82,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
1.28,1.05,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
4.39,3.58,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
0.33,0.23,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
0.5,0.41,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
0.44,0.35,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
0.5,0.48,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
0.25,0.11,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
1.67,1.17,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
0.46,0.35,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
2.0,1.44,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
0.25,0.13,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
1.45,1.14,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
0.63,0.32,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
3.46,2.48,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
0.69,0.55,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
3.36,2.61,DG1,AM,2017/2054(INL),LEGINI,INL,MAIN,AFCO,AFCO
12.82,12.02,AFET,PR,2017/2130(INI),OUTDEC,INI,MAIN,AFET,AFET
1.35,1.15,ECR,NR,2017/2130(INI),OUTDEC,INI,MAIN,AFET,AFET
131.34,67.08,AFET,AM,2017/2130(INI),OUTDEC,INI,MAIN,AFET,AFET
18.45,11.74,DG1-DEPOT,RR,2017/2130(INI),OUTDEC,INI,MAIN,AFET,AFET
41.31,40.45,TRAN,AM,2020/2058(INI),INIT,INI,AVI,TRAN,TRAN
70.83,61.38,ENVI,AM,2020/2058(INI),INIT,INI,AHE,ENVI,ENVI
8.21,5.91,AGRI,AD,2020/2058(INI),INIT,INI,AVI,AGRI,AGRI
13.68,10.47,ENVI,AD,2020/2058(INI),INIT,INI,AHE,ENVI,ENVI
10.35,8.56,TRAN,AD,2020/2058(INI),INIT,INI,AVI,TRAN,TRAN
70.13,38.33,DG1-DEPOT,RR,2020/2058(INI),INIT,INI,MHE,BUDG,CJ16
8.0,6.65,CJ16,PR,2020/2058(INI),INIT,INI,MHE,BUDG,CJ16
265.69,135.73,CJ16,AM,2020/2058(INI),INIT,INI,MHE,BUDG,CJ16
26.25,23.7,AGRI,AM,2020/2058(INI),INIT,INI,AVI,AGRI,AGRI
3.87,2.0,CULT,AD,2020/2058(INI),INIT,INI,AVI,CULT,CULT
25.86,23.35,CULT,AM,2020/2058(INI),INIT,INI,AVI,CULT,CULT
1.81,1.44,ENVI,PA,2020/2058(INI),INIT,INI,AHE,ENVI,ENVI
1.46,1.14,AGRI,PA,2020/2058(INI),INIT,INI,AVI,AGRI,AGRI
1.45,1.17,CULT,PA,2020/2058(INI),INIT,INI,AVI,CULT,CULT
1.63,0.06,TRAN,PA,2020/2058(INI),INIT,INI,AVI,TRAN,TRAN
26.6,22.58,CONT,PR,2020/0802(NLE),APPO,NLE,MAIN,CONT,CONT
24.68,16.35,DG1-DEPOT,RR,2020/0802(NLE),APPO,NLE,MAIN,CONT,CONT
17.26,15.06,LIBE,PR,2020/2072(INL),LEGINI,INL,MHE,LIBE,LIBE
2.59,2.21,JURI,PA,2020/2072(INL),LEGINI,INL,AHE,JURI,JURI
40.74,20.87,JURI,AM,2020/2072(INL),LEGINI,INL,AHE,JURI,JURI
10.31,6.24,JURI,AD,2020/2072(INL),LEGINI,INL,AHE,JURI,JURI
8.86,6.32,AFCO,AD,2020/2072(INL),LEGINI,INL,AVI,AFCO,AFCO
38.38,36.87,AFCO,AM,2020/2072(INL),LEGINI,INL,AVI,AFCO,AFCO
49.36,24.1,DG1-DEPOT,RR,2020/2072(INL),LEGINI,INL,MHE,LIBE,LIBE
2.7,2.36,AFCO,PA,2020/2072(INL),LEGINI,INL,AVI,AFCO,AFCO
172.95,70.18,LIBE,AM,2020/2072(INL),LEGINI,INL,MHE,LIBE,LIBE
10.23,8.81,AFET,PR,2020/2080(INI),OUTDEC,INI,MAIN,AFET,AFET
27.55,16.51,DG1-DEPOT,RR,2020/2080(INI),OUTDEC,INI,MAIN,AFET,AFET
20.89,18.62,AFCO,AM,2020/2080(INI),OUTDEC,INI,AVI,AFCO,AFCO
6.23,3.99,AFCO,AD,2020/2080(INI),OUTDEC,INI,AVI,AFCO,AFCO
131.35,54.89,AFET,AM,2020/2080(INI),OUTDEC,INI,MAIN,AFET,AFET
2.02,1.57,AFCO,PA,2020/2080(INI),OUTDEC,INI,AVI,AFCO,AFCO
21.9,15.32,DG1-DEPOT,RR,2020/2088(INI),INIT,INI,MAIN,AFCO,AFCO
119.87,106.55,AFCO,AM,2020/2088(INI),INIT,INI,MAIN,AFCO,AFCO
9.08,7.52,AFCO,PR,2020/2088(INI),INIT,INI,MAIN,AFCO,AFCO
5.62,4.5,AFET,PR,2020/2081(INI),OUTDEC,INI,MAIN,AFET,AFET
36.61,27.91,DG1-DEPOT,RR,2020/2081(INI),OUTDEC,INI,MAIN,AFET,AFET
132.06,77.99,AFET,AM,2020/2081(INI),OUTDEC,INI,MAIN,AFET,AFET
49.78,26.92,IMCO,AM,2020/2077(INI),INIT,INI,AHE,IMCO,IMCO
65.27,36.38,ITRE,AM,2020/2077(INI),INIT,INI,AHE,ITRE,ITRE
170.33,100.12,ENVI,AM,2020/2077(INI),INIT,INI,MHE,ENVI,ENVI
1.47,1.14,INTA,PA,2020/2077(INI),INIT,INI,AVI,INTA,INTA
13.33,3.26,ENVI,PR,2020/2077(INI),INIT,INI,MHE,ENVI,ENVI
13.34,11.62,ENVI,PR,2020/2077(INI),INIT,INI,MHE,ENVI,ENVI
31.36,19.16,AGRI,AM,2020/2077(INI),INIT,INI,AVI,AGRI,AGRI
9.86,8.34,IMCO,AD,2020/2077(INI),INIT,INI,AHE,IMCO,IMCO
34.29,19.68,INTA,AM,2020/2077(INI),INIT,INI,AVI,INTA,INTA
13.91,11.33,TRAN,AD,2020/2077(INI),INIT,INI,AVI,TRAN,TRAN
7.41,5.98,INTA,AD,2020/2077(INI),INIT,INI,AVI,INTA,INTA
1.46,1.09,TRAN,PA,2020/2077(INI),INIT,INI,AVI,TRAN,TRAN
38.73,27.15,TRAN,AM,2020/2077(INI),INIT,INI,AVI,TRAN,TRAN
1.58,1.21,ITRE,PA,2020/2077(INI),INIT,INI,AHE,ITRE,ITRE
2.2,1.82,IMCO,PA,2020/2077(INI),INIT,INI,AHE,IMCO,IMCO
1.61,1.18,AGRI,PA,2020/2077(INI),INIT,INI,AVI,AGRI,AGRI
13.48,10.11,ITRE,AD,2020/2077(INI),INIT,INI,AHE,ITRE,ITRE
11.73,10.31,AGRI,AD,2020/2077(INI),INIT,INI,AVI,AGRI,AGRI
1.94,1.8,ECR,NT,2020/2077(INI),INIT,INI,MHE,ENVI,ENVI
166.42,90.14,ENVI,AM,2020/2077(INI),INIT,INI,MHE,ENVI,ENVI
109.57,51.95,DG1-DEPOT,RR,2020/2077(INI),INIT,INI,MHE,ENVI,ENVI
77.75,48.85,ENVI,AM,2020/2085(INI),IMPL,INI,AVI,ENVI,ENVI
53.4,29.6,DG1-DEPOT,RR,2020/2085(INI),IMPL,INI,MAIN,AGRI,AGRI
13.1,11.49,AGRI,PR,2020/2085(INI),IMPL,INI,MAIN,AGRI,AGRI
1.7,1.37,ENVI,PA,2020/2085(INI),IMPL,INI,AVI,ENVI,ENVI
18.59,15.04,ENVI,AD,2020/2085(INI),IMPL,INI,AVI,ENVI,ENVI
143.5,69.93,AGRI,AM,2020/2085(INI),IMPL,INI,MAIN,AGRI,AGRI
38.83,35.79,PECH,AM,2020/0002M(NLE),MR,NLE,MAIN,PECH,PECH
36.19,17.14,PECH,AM,2020/0002M(NLE),MR,NLE,MAIN,PECH,PECH
15.84,9.17,DG1-DEPOT,RR,2020/0002M(NLE),MR,NLE,MAIN,PECH,PECH
2.93,2.12,DEVE,AL,2020/0002M(NLE),MR,NLE,AVI,DEVE,DEVE
1.49,1.21,BUDG,PA,2020/2087(INI),INIT,INI,AVI,BUDG,BUDG
4.27,3.09,BUDG,AD,2020/2087(INI),INIT,INI,AVI,BUDG,BUDG
7.15,4.6,BUDG,AM,2020/2087(INI),INIT,INI,AVI,BUDG,BUDG
61.19,28.13,REGI,AM,2020/2087(INI),INIT,INI,MAIN,REGI,REGI
27.06,14.86,DG1-DEPOT,RR,2020/2087(INI),INIT,INI,MAIN,REGI,REGI
18.16,16.3,REGI,PR,2020/2087(INI),INIT,INI,MAIN,REGI,REGI
3.0,2.6,CULT,PA,2020/2073(INL),TRINI,INL,AHE,CULT,CULT
17.9,15.85,JURI,PR,2020/2073(INL),TRINI,INL,MHE,JURI,JURI
24.88,15.03,CULT,AM,2020/2073(INL),TRINI,INL,AHE,CULT,CULT
36.86,18.34,DG1-DEPOT,RR,2020/2073(INL),TRINI,INL,MHE,JURI,JURI
8.42,6.18,CULT,AD,2020/2073(INL),TRINI,INL,AHE,CULT,CULT
64.12,30.84,JURI,AM,2020/2073(INL),TRINI,INL,MHE,JURI,JURI
22.54,16.12,DG1-DEPOT,RR,2020/2078(INI),ANRE,INI,MAIN,ECON,ECON
137.5,71.27,ECON,AM,2020/2078(INI),ANRE,INI,MAIN,ECON,ECON
10.23,8.69,ECON,PR,2020/2078(INI),ANRE,INI,MAIN,ECON,ECON
1.53,1.17,ECR,NT,2020/2078(INI),ANRE,INI,MAIN,ECON,ECON
37.94,24.44,DG1-DEPOT,RR,2020/2079(INI),ANRE,INI,MAIN,EMPL,EMPL
2.98,1.67,DG1,ER,2020/2079(INI),ANRE,INI,MAIN,EMPL,EMPL
11.31,6.29,EMPL,PR,2020/2079(INI),ANRE,INI,MAIN,EMPL,EMPL
159.66,80.1,EMPL,AM,2020/2079(INI),ANRE,INI,MAIN,EMPL,EMPL
55.51,38.28,DG1-DEPOT,RR,2020/2070(INI),INIT,INI,MAIN,ITRE,ITRE
10.29,8.35,ENVI,AD,2020/2070(INI),INIT,INI,AVI,ENVI,ENVI
15.44,12.71,ITRE,PR,2020/2070(INI),INIT,INI,MAIN,ITRE,ITRE
15.46,3.95,ITRE,PR,2020/2070(INI),INIT,INI,MAIN,ITRE,ITRE
47.82,42.52,ENVI,AM,2020/2070(INI),INIT,INI,AVI,ENVI,ENVI
121.03,72.88,ITRE,AM,2020/2070(INI),INIT,INI,MAIN,ITRE,ITRE
7.43,1.92,DG1-DEPOT,RR,2020/0082(CNS),LEG,CNS,MAIN,ECON,ECON
7.21,4.18,ECON,PR,2020/0082(CNS),LEG,CNS,MAIN,ECON,ECON
1.13,0.92,ECR,NR,2020/0082(CNS),LEG,CNS,MAIN,ECON,ECON
6.15,1.58,DG1-DEPOT,RR,2020/0084(CNS),LEG,CNS,MAIN,ECON,ECON
5.93,3.69,ECON,PR,2020/0084(CNS),LEG,CNS,MAIN,ECON,ECON
1.04,0.81,ECR,NR,2020/0084(CNS),LEG,CNS,MAIN,ECON,ECON
3.84,1.57,JURI,PR,2020/0126(APP),LEG,APP,MAIN,JURI,JURI
5.01,1.7,DG1-DEPOT,RR,2020/0126(APP),LEG,APP,MAIN,JURI,JURI
3.66,1.05,JURI,PR,2020/0126(APP),LEG,APP,MAIN,JURI,JURI
3.42,1.79,BUDG,PR,2020/0142(APP),LEG,APP,MAIN,BUDG,BUDG
4.73,1.96,DG1-DEPOT,RR,2020/0142(APP),LEG,APP,MAIN,BUDG,BUDG
1.75,1.39,INTA,PA,2020/2114(INI),INIT,INI,AHE,INTA,INTA
128.24,44.5,AFET,AM,2020/2114(INI),INIT,INI,MHE,AFET,AFET
154.45,49.61,AFET,AM,2020/2114(INI),INIT,INI,MHE,AFET,AFET
6.4,5.03,INTA,AD,2020/2114(INI),INIT,INI,AHE,INTA,INTA
16.31,15.64,AFET,PR,2020/2114(INI),INIT,INI,MHE,AFET,AFET
46.34,36.47,DG1-DEPOT,RR,2020/2114(INI),INIT,INI,MHE,AFET,AFET
54.35,31.58,DG1-DEPOT,RR,2020/2114(INI),INIT,INI,MHE,AFET,AFET
31.47,16.97,INTA,AM,2020/2114(INI),INIT,INI,AHE,INTA,INTA
7.14,5.86,AFET,PR,2020/2128(INI),OUTDEC,INI,MAIN,AFET,AFET
129.96,64.32,AFET,AM,2020/2128(INI),OUTDEC,INI,MAIN,AFET,AFET
34.1,26.82,DG1-DEPOT,RR,2020/2128(INI),OUTDEC,INI,MAIN,AFET,AFET
0.12,0.12,BUDG,AB,2020/1998(BUD),BUD,BUD,MAIN,BUDG,BUDG
7.45,4.12,REGI,AD,2020/1998(BUD),BUD,BUD,AVI,REGI,REGI
5.72,3.7,PECH,AD,2020/1998(BUD),BUD,BUD,AVI,PECH,PECH
4.97,4.09,FEMM,AD,2020/1998(BUD),BUD,BUD,AVI,FEMM,FEMM
32.13,15.44,LIBE,AM,2020/1998(BUD),BUD,BUD,AVI,LIBE,LIBE
48.34,23.77,EMPL,AM,2020/1998(BUD),BUD,BUD,AVI,EMPL,EMPL
1.48,0.95,FEMM,PA,2020/1998(BUD),BUD,BUD,AVI,FEMM,FEMM
34.74,17.4,REGI,AM,2020/1998(BUD),BUD,BUD,AVI,REGI,REGI
23.96,12.85,PECH,AM,2020/1998(BUD),BUD,BUD,AVI,PECH,PECH
10.81,6.05,AGRI,AD,2020/1998(BUD),BUD,BUD,AVI,AGRI,AGRI
1.52,1.27,DEVE,PA,2020/1998(BUD),BUD,BUD,AVI,DEVE,DEVE
7.16,4.0,ENVI,AD,2020/1998(BUD),BUD,BUD,AVI,ENVI,ENVI
1.76,1.72,BUDG,AB,2020/1998(BUD),BUD,BUD,MAIN,BUDG,BUDG
6.05,4.76,BUDG,AB,2020/1998(BUD),BUD,BUD,MAIN,BUDG,BUDG
5.24,4.84,BUDG,AB,2020/1998(BUD),BUD,BUD,MAIN,BUDG,BUDG
6.88,4.67,BUDG,AB,2020/1998(BUD),BUD,BUD,MAIN,BUDG,BUDG
6.61,4.61,BUDG,AB,2020/1998(BUD),BUD,BUD,MAIN,BUDG,BUDG
9.9,7.03,BUDG,AB,2020/1998(BUD),BUD,BUD,MAIN,BUDG,BUDG
6.07,2.96,AFCO,AM,2020/1998(BUD),BUD,BUD,AVI,AFCO,AFCO
2.63,1.69,AFCO,AD,2020/1998(BUD),BUD,BUD,AVI,AFCO,AFCO
8.59,7.57,BUDG,AB,2020/1998(BUD),BUD,BUD,MAIN,BUDG,BUDG
52.48,48.95,BUDG,AB,2020/1998(BUD),BUD,BUD,MAIN,BUDG,BUDG
0.27,0.16,BUDG,AB,2020/1998(BUD),BUD,BUD,MAIN,BUDG,BUDG
2.22,1.96,ENVI,PA,2020/1998(BUD),BUD,BUD,AVI,ENVI,ENVI
24.02,13.26,ENVI,AM,2020/1998(BUD),BUD,BUD,AVI,ENVI,ENVI
1.48,1.24,IMCO,PA,2020/1998(BUD),BUD,BUD,AVI,IMCO,IMCO
2.66,2.43,REGI,PA,2020/1998(BUD),BUD,BUD,AVI,REGI,REGI
1.3,1.03,AFCO,PA,2020/1998(BUD),BUD,BUD,AVI,AFCO,AFCO
1.72,1.48,AGRI,PA,2020/1998(BUD),BUD,BUD,AVI,AGRI,AGRI
1.32,1.03,ECON,PA,2020/1998(BUD),BUD,BUD,AVI,ECON,ECON
3.41,2.52,EMPL,PA,2020/1998(BUD),BUD,BUD,AVI,EMPL,EMPL
5.33,4.48,ITRE,AD,2020/1998(BUD),BUD,BUD,AVI,ITRE,ITRE
3.96,2.94,DEVE,AD,2020/1998(BUD),BUD,BUD,AVI,DEVE,DEVE
4.75,3.78,IMCO,AD,2020/1998(BUD),BUD,BUD,AVI,IMCO,IMCO
59.73,28.26,AFET,DV,2020/1998(BUD),BUD,BUD,AVI,AFET,AFET
21.56,12.01,AFET,AM,2020/1998(BUD),BUD,BUD,AVI,AFET,AFET
9.18,7.48,LIBE,AD,2020/1998(BUD),BUD,BUD,AVI,LIBE,LIBE
13.62,8.86,EMPL,AD,2020/1998(BUD),BUD,BUD,AVI,EMPL,EMPL
4.16,3.9,LIBE,PA,2020/1998(BUD),BUD,BUD,AVI,LIBE,LIBE
1.56,1.24,AFET,PA,2020/1998(BUD),BUD,BUD,AVI,AFET,AFET
24.3,14.64,ECON,AM,2020/1998(BUD),BUD,BUD,AVI,ECON,ECON
136.73,53.96,DG1-DEPOT,RR,2020/1998(BUD),BUD,BUD,MAIN,BUDG,BUDG
30.87,17.97,AGRI,AM,2020/1998(BUD),BUD,BUD,AVI,AGRI,AGRI
1.57,1.34,CULT,PA,2020/1998(BUD),BUD,BUD,AVI,CULT,CULT
4.91,3.13,CULT,AD,2020/1998(BUD),BUD,BUD,AVI,CULT,CULT
8.88,7.48,TRAN,AD,2020/1998(BUD),BUD,BUD,AVI,TRAN,TRAN
19.83,15.58,BUDG,PR,2020/1998(BUD),BUD,BUD,MAIN,BUDG,BUDG
9.2,6.76,AFET,AD,2020/1998(BUD),BUD,BUD,AVI,AFET,AFET
13.12,7.72,CULT,AM,2020/1998(BUD),BUD,BUD,AVI,CULT,CULT
8.02,6.11,ECON,AD,2020/1998(BUD),BUD,BUD,AVI,ECON,ECON
47.33,24.51,DG1-DEPOT,RR,2020/0151(COD),LEG,COD,MAIN,ECON,ECON
14.79,10.89,ECON,PR,2020/0151(COD),LEG,COD,MAIN,ECON,ECON
35.96,22.19,ECON,AM,2020/0151(COD),LEG,COD,MAIN,ECON,ECON
49.25,25.72,PRES-LEGACT,PF,2020/0151(COD),LEG,COD,MAIN,ECON,ECON
15.31,7.97,DG1-DEPOT,RR,2020/0156(COD),LEG,COD,MAIN,ECON,ECON
18.37,12.79,ECON,PR,2020/0156(COD),LEG,COD,MAIN,ECON,ECON
26.22,16.57,ECON,AM,2020/0156(COD),LEG,COD,MAIN,ECON,ECON
14.65,11.61,PRES-LEGACT,PF,2020/0156(COD),LEG,COD,MAIN,ECON,ECON
