"ID","DOC_TYPE","PROC_TYPE","DOSSIER_TYPE","GROSS_SPA","NET_SPA"
1146811,"CM","IMM","JURI",20.74,19.24
1146571,"RR","NLE","CONT",14.75,3.65
1144471,"PR","NLE","CONT",14.27,12.24
1145456,"NT","NLE","PECH",1.77,1.53
1141524,"PA","NLE","DEVE",1.9,1.82
1147727,"RR","NLE","PECH",8.28,3.14
1146037,"AD","NLE","DEVE",2.75,1.12
1137888,"PR","NLE","PECH",4.9,4.11
1143635,"NR","INI","FEMM",0.9,0.72
1138655,"PR","INI","FEMM",7.67,6.73
1142057,"AM","INI","FEMM",54.45,28.5
1145211,"RR","INI","FEMM",13.42,9.61
1146819,"AM","INI","FEMM",3.42,1.71
1137309,"AM","BUD","BUDG",3.09,1.47
1135593,"PR","BUD","BUDG",10.86,6.79
1136544,"LT","BUD","REGI",0.98,0.52
1136529,"LT","BUD","EMPL",3.16,2.73
1139047,"RR","BUD","BUDG",16.08,4.64
1147646,"NT","RSP","ENVI",1.5,1.32
1137606,"RE","RSP","ENVI",5.65,5.31
1141388,"AM","RSP","ENVI",22.87,12.62
1138694,"QO","RSP","ENVI",1.45,1.25
1138675,"QO","RSP","ENVI",1.47,1.26
1139294,"PR","DEC","CONT",10.59,7.32
1146720,"AM","DEC","CONT",7.22,2.67
1149248,"RR","DEC","CONT",18.87,5.65
1139899,"PA","DEC","TRAN",3.2,2.41
1146286,"AD","DEC","TRAN",5.53,2.12
1144065,"AM","DEC","TRAN",7.44,6.26
1151282,"AM","RSP","CULT",1.38,1.16
1139299,"PR","DEC","CONT",9.53,6.38
1146789,"AM","DEC","CONT",3.06,1.2
1149312,"RR","DEC","CONT",10.37,3.3
1141865,"AM","DEC","ENVI",2.72,1.75
1137359,"PA","DEC","ENVI",3.34,2.11
1139319,"PR","DEC","CONT",12.21,8.83
1146729,"AM","DEC","CONT",7.26,2.47
1149322,"RR","DEC","CONT",20.05,6.82
1144034,"AD","DEC","ENVI",5.23,3.53
1149211,"NT","NLE","INTA",0.88,0.5
1149756,"RR","NLE","INTA",4.72,1.76
1148870,"DV","NLE","INTA",2.55,2.15
1144196,"PR","NLE","INTA",3.61,2.06
1139817,"PA","DEC","ECON",0.91,0.65
1139318,"PR","DEC","CONT",10.4,7.3
1142876,"AM","DEC","ECON",9.97,6.94
1146725,"AM","DEC","CONT",6.34,2.14
1149249,"RR","DEC","CONT",17.23,6.2
1145366,"AD","DEC","ECON",4.41,3.61
1144523,"AM","APP","BUDG",0.87,0.64
1141866,"PR","APP","BUDG",6.89,5.73
1145432,"NR","APP","BUDG",1.08,0.93
1146753,"RR","APP","BUDG",7.5,4.12
1151130,"RR","BUD","BUDG",79.85,23.61
1151287,"AM","BUD","BUDG",4.15,1.75
1151285,"AM","BUD","BUDG",3.59,1.94
1151284,"AM","BUD","BUDG",3.8,1.97
1151283,"AM","BUD","BUDG",6.35,3.46
1146925,"PR","BUD","BUDG",10.79,8.19
1148735,"NR","BUD","BUDG",1.06,0.92
1148431,"AM","BUD","BUDG",54.16,37.49
1218073,"PR","INI","JURI",11.02,8.69
1219489,"PR","INI","JURI",11.63,3.25
1216622,"PA","INI","DEVE",1.63,1.4
1215479,"AM","INI","LIBE",22.26,11.66
1213484,"PA","INI","ENVI",1.33,1.01
1219082,"AM","INI","ENVI",57.22,38.58
1215424,"PA","INI","LIBE",1.8,1.46
1216778,"AM","INI","DEVE",30.82,16.94
1220953,"AD","INI","LIBE",8.33,5.98
1228361,"RR","INI","JURI",61.25,26.05
1223233,"AD","INI","ENVI",12.66,10.3
1219543,"AD","INI","DEVE",12.92,10.58
1221088,"AM","INI","JURI",73.49,37.43
1199578,"NR","RSP","ITRE",1.29,1.29
1218435,"PR","COD","JURI",2.7,1.18
1223610,"RR","COD","JURI",3.7,1.37
1208630,"RR","NLE","EMPL",42.06,22.31
1204616,"AM","NLE","EMPL",135.05,49.27
1201914,"PR","NLE","EMPL",37.13,21.03
1204312,"AM","NLE","EMPL",117.06,50.44
1217548,"AD","INI","EMPL",17.47,14.13
1210469,"PA","INI","EMPL",1.56,1.14
1215651,"AM","INI","AGRI",21.16,12.17
1212531,"AM","INI","EMPL",52.53,31.93
1213617,"PA","INI","AGRI",1.48,1.17
1221183,"PR","INI","REGI",13.88,12.57
1219515,"AD","INI","AGRI",9.2,6.4
1227827,"RR","INI","REGI",62.3,30.62
1224331,"AM","INI","REGI",132.89,63.55
1235447,"AM","INL","LIBE",170.4,86.68
1229996,"PR","INL","LIBE",18.44,17.13
1244922,"RR","INL","LIBE",54.94,38.22
1228008,"AM","INI","CONT",15.77,8.74
1231264,"AD","INI","LIBE",13.17,10.22
1224548,"PR","INI","AFET",18.24,14.94
1228692,"AM","INI","AFET",111.77,60.73
1228842,"AD","INI","CONT",6.76,5.39
1226907,"AM","INI","LIBE",33.32,20.22
1226503,"PA","INI","CONT",1.86,1.26
1224427,"PA","INI","LIBE",1.63,1.31
1237147,"RR","INI","AFET",66.28,33.47
1201158,"PR","INI","ECON",5.99,5.18
1213541,"RR","INI","ECON",30.72,22.18
1209082,"AM","INI","ECON",138.46,123.25
1213500,"PA","INI","ECON",1.66,1.25
1213876,"PA","INI","INTA",1.35,1
1209809,"PA","INI","ITRE",1.4,1.02
1218392,"AM","INI","BUDG",23.04,12.29
1201123,"PR","INI","ENVI",8.31,7.08
1217687,"AM","INI","ECON",40.66,21.41
1217178,"AM","INI","INTA",43.2,25.4
1214422,"AM","INI","ITRE",45.43,29.54
1208018,"PA","INI","BUDG",1.85,1.46
1220158,"AD","INI","ECON",6.99,6.19
1220321,"AD","INI","ITRE",11.7,9.98
1220146,"AD","INI","INTA",7.24,5.92
1220293,"AD","INI","BUDG",6.67,4.96
1224864,"RR","INI","ENVI",57.78,25.58
1217596,"AM","INI","ENVI",161.33,81.51
1233453,"NT","INI","ECON",1.45,1.33
1233247,"RR","INI","ECON",42.07,22.09
1227024,"AM","INI","ECON",69.57,37.85
1221618,"PR","INI","ECON",16.88,14.1
1210103,"PA","INI","FEMM",2.3,1.95
1217214,"AD","INI","FEMM",11.34,8.63
1213635,"AM","INI","FEMM",35.95,20.86
1217640,"PR","INI","REGI",12.56,8.64
1230835,"RR","INI","REGI",39.65,19.48
1220245,"AM","INI","REGI",68,31.59
1213958,"AM","INI","DEVE",118.96,63.29
1203647,"PR","INI","DEVE",6.24,5.64
1208694,"AD","INI","ENVI",14.58,11.55
1207486,"PA","INI","LIBE",2.19,1.76
1216160,"AD","INI","LIBE",8.15,5.74
1205867,"AM","INI","ENVI",36.58,22.44
1213764,"AD","INI","FEMM",13.56,9.61
1213169,"AM","INI","LIBE",48.29,24.64
1204958,"AM","INI","FEMM",30.78,28.51
1203613,"PA","INI","ENVI",1.47,1.09
1202862,"PA","INI","FEMM",1.44,1.18
1228471,"RR","INI","DEVE",85,40.92
1209528,"AM","INL","ECON",116.84,68.36
1213696,"RR","INL","ECON",42.78,26.97
1206665,"PR","INL","ECON",15.56,14.6
1200868,"PR","NLE","ECON",1.68,0.81
1209356,"RR","NLE","ECON",2.49,1.36
1202109,"PR","BUD","BUDG",3.3,2.16
1207142,"RR","COD","ECON",32.86,20.91
1205586,"PR","COD","ECON",9.85,5.4
1206024,"AM","COD","ECON",64.69,36.36
1207080,"PR","APP","BUDG",2.09,1.5
1211998,"AM","COD","EMPL",70.05,29.38
1210940,"PR","COD","BUDG",42.13,20.62
1217664,"PF","COD","ECON",29.27,16.52
1209926,"PA","COD","EMPL",21.29,11.14
1214869,"RR","COD","BUDG",80.55,39.66
1214636,"AD","COD","EMPL",39.13,15.28
1212336,"AM","COD","BUDG",197.41,91.93
1207580,"PR","COD","ENVI",54.41,37.29
1216702,"NT","COD","ENVI",2,1.83
1210203,"AM","COD","BUDG",28.19,14.48
1213153,"AD","COD","FEMM",34.49,17.31
1211793,"AD","COD","BUDG",41.52,14.7
1216325,"RR","COD","ENVI",170.44,62.92
1208425,"PA","COD","BUDG",29.87,14.57
1210370,"AM","COD","ENVI",166.84,83.91
1207705,"AM","COD","ENVI",295.4,134.89
1225173,"NT","COD","ENVI",1.94,1.5
1221758,"PF","COD","ENVI",55.52,40.71
1214624,"AM","COD","CONT",128.08,47.05
1211066,"PA","COD","CONT",27.6,15.01
1211996,"AM","COD","EMPL",143.32,59.6
1215025,"AD","COD","ENVI",46.79,20.22
1212267,"AM","COD","ITRE",122.68,58.37
1212482,"AM","COD","ENVI",65.66,34.44
1213057,"AD","COD","EMPL",61.41,25.73
1217780,"RR","COD","BUDG",451.86,136.55
1211966,"AM","COD","ENVI",134.56,58.63
1212485,"AM","COD","ENVI",13.68,6.32
1215992,"AD","COD","ITRE",45.81,19.84
1211191,"AD","COD","FEMM",29.33,14.05
1208665,"PA","COD","TRAN",8.89,6.2
1213691,"AM","COD","BUDG",89.92,46.33
1214244,"AD","COD","REGI",43.79,17.38
1211916,"PA","COD","ITRE",11.28,7.34
1211941,"AM","COD","BUDG",408.77,152.5
1214176,"AM","COD","BUDG",195.05,81.13
1209952,"PA","COD","EMPL",38.42,19.72
1213689,"AM","COD","BUDG",253.52,116.67
1212442,"AM","COD","TRAN",161.14,65.41
1221244,"PF","COD","ECON",107.94,62.15
1222035,"NR","COD","BUDG",2.07,1.9
1211918,"PR","COD","BUDG",57.32,26.24
1212104,"PR","COD","BUDG",57.32,27.42
1216762,"AL","COD","AFCO",4.41,2.37
1214999,"AL","COD","AFCO",4.41,3.78
1215558,"AD","COD","TRAN",47.95,17.81
1217462,"AD","COD","TRAN",48.37,11.11
1212079,"AM","COD","REGI",167.18,70.75
1213024,"AM","COD","REGI",163.69,58.74
1216072,"AD","COD","CONT",76.89,29.32
1217364,"AD","COD","CONT",76.89,27.61
1212698,"AD","COD","ITRE",24.18,10.91
1212059,"AM","COD","REGI",88.09,36.48
1211965,"AM","COD","ENVI",70.16,35.04
1214782,"AD","COD","REGI",26.91,11.64
1212346,"AM","COD","ITRE",55.73,26.04
1216169,"RR","COD","BUDG",114.26,50.88
1214452,"AD","COD","ENVI",25.92,12.09
1210437,"PA","COD","ITRE",16.74,9.37
1212239,"AM","COD","BUDG",160.31,70.08
1210689,"PR","COD","BUDG",20.46,11.05
1209206,"AL","COD","DEVE",3.65,2.13
1209349,"AM","COD","ENVI",37.5,15.88
1208138,"PA","COD","BUDG",8.38,5.18
1210322,"AM","COD","BUDG",29.97,13.97
1212476,"AL","COD","JURI",4.96,3.54
1212085,"AD","COD","BUDG",23.7,9.22
1212605,"RR","COD","ENVI",84.17,33.18
1206755,"PR","COD","ENVI",28.64,15.49
1225316,"NT","COD","BUDG",1.48,1.28
1216452,"NT","COD","REGI",2,1.29
1212778,"RR","COD","REGI",97.83,37.74
1209320,"AM","COD","EMPL",75.79,26.41
1209048,"PR","COD","REGI",30.29,13.23
1210204,"AM","COD","BUDG",70.82,25.36
1209172,"PA","COD","EMPL",9.61,3.95
1210606,"AM","COD","REGI",195.03,75.24
1211794,"AD","COD","BUDG",30.6,10.12
1209867,"AD","COD","EMPL",23.54,9.02
1208426,"PA","COD","BUDG",13.83,6.84
1214550,"AD","COD","ITRE",47.19,23.04
1217259,"RR","COD","BUDG",286.44,90.5
1212517,"AM","COD","BUDG",439.42,372.67
1211964,"AM","COD","ENVI",152.25,72.4
1212251,"AM","COD","ENVI",16.87,11.14
1212065,"AD","COD","CULT",13.24,5.5
1214877,"AD","COD","ENVI",29.69,13.59
1212309,"AM","COD","ITRE",187.62,79.4
1211759,"PR","COD","BUDG",28.14,11.47
1215367,"AD","COD","TRAN",31.83,11.62
1210009,"PA","COD","ITRE",23.84,11.47
1213154,"AD","COD","FEMM",27.02,10.9
1211678,"AM","COD","TRAN",105.57,45.62
1211903,"PA","COD","TRAN",15.43,6.51
1221053,"PF","COD","BUDG",118.87,42.69
1235683,"RR","APP","LIBE",4.19,3.05
1220519,"PA","APP","FEMM",0.85,0.61
1223574,"AD","APP","FEMM",1.96,1.09
1207210,"PR","BUD","BUDG",2.97,1.97
1207978,"AL","BUD","LIBE",3,2.77
1208787,"RR","BUD","BUDG",6.1,4.37
1207239,"PR","BUD","BUDG",3.73,2.61
1209922,"AM","BUD","BUDG",1.04,0.79
1212770,"PR","NLE","INTA",1.75,0.83
1117944,"PR","CNS","LIBE",1.89,0.67
1134576,"PR","CNS","LIBE",1.88,0.77
1135377,"RR","CNS","LIBE",2.09,0.85
1134145,"PA","INI","FEMM",1.79,1.45
1135198,"PA","INI","CULT",1.74,1.45
1135087,"PA","INI","BUDG",1.52,1.3
1135839,"AM","INI","FEMM",16.6,9.66
1140205,"AD","INI","CONT",5.45,2.53
1138672,"AM","INI","CONT",7.2,3.93
1138133,"AM","INI","CULT",13.99,7.82
1140185,"AD","INI","BUDG",5.01,2.98
1139793,"AD","INI","CULT",4.56,3.01
1136009,"PA","INI","CONT",3.51,2.51
1137982,"AM","INI","BUDG",8.26,5.33
1138848,"AD","INI","FEMM",6.84,4.64
1134644,"AD","INI","IMCO",5.76,4.03
1130671,"AM","INI","IMCO",15.56,15.5
1129437,"AM","INI","IMCO",15.34,8.79
1128961,"PR","INI","TRAN",12.33,10.9
1130950,"AM","INI","TRAN",76.65,42.27
1127481,"PA","INI","IMCO",1.46,1.25
1137589,"RR","INI","TRAN",26.1,17.29
1122851,"AM","RSP","DEVE",2.54,1.22
1120977,"RE","RSP","DEVE",2.17,1.76
1133340,"RE","DEA","PECH",1.35,0.86
1151572,"NT","INI","AGRI",1.62,1.43
1150110,"RR","INI","AGRI",33.24,21.58
1140199,"AM","INI","AGRI",118.33,70.8
1137925,"PR","INI","AGRI",11.76,11.01
1125764,"PR","INI","LIBE",11.3,9.67
1127798,"AM","INI","LIBE",71.31,40
1127796,"AM","INI","LIBE",78.23,48.38
1128136,"AD","INI","IMCO",5.34,3.15
1131920,"RR","INI","LIBE",36.11,21.9
1150695,"AM","DEC","CONT",0.83,0.57
1150897,"AM","DEC","CONT",2.05,0.9
1149600,"RR","DEC","CONT",26.4,11.45
1142033,"PA","DEC","LIBE",1.86,1.51
1139323,"PR","DEC","CONT",14.56,12.83
1145049,"AD","DEC","LIBE",4.15,3.2
1139941,"AM","DEC","EMPL",3.27,1.82
1143426,"AD","DEC","EMPL",2.92,2.2
1146791,"AM","DEC","CONT",36.1,13.83
1136317,"PA","DEC","EMPL",1.13,0.9
1143835,"AM","DEC","LIBE",6.4,5.21
1123146,"DT","","AFCO",9.63,9.41
1141145,"AM","DEC","JURI",10.52,6.48
1135916,"PR","DEC","CONT",6.62,4.98
1147080,"AM","DEC","CONT",24.87,14.32
1144110,"AD","DEC","JURI",4.81,3.17
1137742,"PA","DEC","JURI",1.73,1.41
1150683,"AM","DEC","CONT",0.62,0.29
1150713,"AM","DEC","CONT",0.59,0.25
1149675,"RR","DEC","CONT",20.03,10.68
1140347,"PA","DEC","LIBE",2.02,1.59
1139292,"PR","DEC","CONT",15.34,12.41
1145053,"AD","DEC","LIBE",4.66,3.17
1146788,"AM","DEC","CONT",6.29,1.85
1149567,"RR","DEC","CONT",21.34,6.72
1143848,"AM","DEC","LIBE",12.22,11
1131557,"AM","INI","PETI",31.82,15.12
1129076,"PR","INI","PETI",13.78,11.68
1137541,"RR","INI","PETI",20.34,9.67
1138889,"AM","INI","PETI",4.11,1.41
1138952,"AM","INI","PETI",3.44,1.46
1138994,"AM","INI","PETI",3.72,1.94
1138995,"AM","INI","PETI",0.86,0.71
1131759,"RR","INI","INTA",54.36,26.22
1125618,"PR","INI","INTA",14.58,12.19
1125027,"AD","INI","DEVE",9.73,7.17
1124685,"AM","INI","FEMM",3.84,3.02
1132886,"NT","INI","INTA",1.3,1.22
1128737,"AD","INI","AFET",9.45,6.7
1127467,"AM","INI","INTA",91.6,51.93
1124205,"AM","INI","AFET",22.12,12.65
1117588,"DT","INI","INTA",7.79,7.63
1118316,"PA","INI","DEVE",1.51,1.01
1121212,"AM","INI","DEVE",18.71,10.87
1120312,"PA","INI","AFET",1.54,1.34
1140359,"PA","DEC","LIBE",1.95,1.64
1135962,"PR","DEC","CONT",3.77,2.08
1145060,"AD","DEC","LIBE",4.49,2.8
1147086,"AM","DEC","CONT",5.14,3.02
1149477,"RR","DEC","CONT",12.42,5.69
1150742,"AM","DEC","CONT",0.62,0.26
1150712,"AM","DEC","CONT",0.59,0.23
1143832,"AM","DEC","LIBE",7.25,6.34
1125222,"AM","CNS","ECON",77.95,22.41
1121685,"AM","CNS","ECON",77.95,31.84
1128225,"RR","CNS","ECON",35.97,13.02
1128165,"NR","CNS","ECON",1.27,1.12
1116634,"PR","CNS","ECON",15.91,7.46
1135945,"PR","DEC","CONT",5.42,3.8
1147081,"AM","DEC","CONT",7.84,4.27
1149351,"RR","DEC","CONT",8.17,3.43
1150715,"AM","DEC","CONT",0.56,0.23
1150657,"AM","DEC","CONT",0.6,0.27
1131770,"PR","NLE","JURI",4.02,1.2
1140232,"RR","NLE","JURI",5.02,1.78
1133645,"AM","INI","AFET",3.38,1.49
1133602,"AM","INI","AFET",5.73,3.73
1125556,"AD","INI","DEVE",6.82,5.55
1126138,"AM","INI","AFET",107.86,58.79
1133216,"NT","INI","AFET",1.63,1.44
1131280,"NR","INI","AFET",1.67,1.32
1131750,"RR","INI","AFET",34.35,19.41
1119526,"PR","INI","AFET",8.54,8.2
1121701,"AM","INI","DEVE",26.84,17.09
1118720,"PA","INI","DEVE",2.08,1.96
1117054,"PA","INI","EMPL",1.54,1.35
1124940,"AD","INI","EMPL",8.44,6.24
1125323,"AD","INI","BUDG",2.82,1.7
1127094,"NT","INI","REGI",1.16,0.88
1126688,"RR","INI","REGI",30.11,17.8
1120651,"PA","INI","BUDG",1.22,1.03
1117809,"PR","INI","REGI",12.08,11.16
1123646,"AM","INI","BUDG",3.42,1.8
1119201,"AM","INI","EMPL",24.02,16.02
1121740,"AM","INI","REGI",59.94,29.42
1135397,"CM","COD","JURI",1.37,0.74
1146821,"RR","COD","TRAN",7.58,3.19
1145096,"DV","COD","TRAN",13.17,10.81
1140308,"PR","COD","TRAN",6.57,3.08
1146435,"NR","COD","TRAN",0.88,0.66
1151199,"AM","RSP","CONT",0.42,0.32
1151189,"AM","RSP","CONT",0.97,0.84
1140233,"PA","COD","AFET",2.81,2.23
1141498,"AM","COD","AFET",38.43,15.33
1137533,"PR","COD","INTA",3.78,2.12
1146369,"PF","COD","INTA",13.62,3.39
1147066,"NT","COD","INTA",1.5,0.77
1143360,"AM","COD","INTA",17.6,6.45
1146589,"RR","COD","INTA",12.16,4.52
1141820,"AD","COD","AFET",6.48,3.84
1151129,"RR","CNS","AFCO",4.05,1.49
1150841,"AM","CNS","AFCO",0.74,0.48
1150071,"PR","CNS","AFCO",3.06,1.57
1137329,"AM","RSP","INTA",31.04,14
1139031,"RE","RSP","INTA",8.84,4.51
1137381,"PR","INI","PETI",18.97,5.01
1140573,"NR","INI","PETI",0.98,0.36
1141934,"NT","INI","PETI",2.52,2.14
1138355,"AM","INI","PETI",53.54,26.24
1141411,"AM","INI","PETI",1.23,0.9
1141541,"AM","INI","PETI",0.35,0.27
1141433,"AM","INI","PETI",3.76,2.31
1141535,"AM","INI","PETI",1.53,0.82
1141404,"AM","INI","PETI",4.62,2.85
1133453,"AM","RSP","ENVI",40.12,24.27
1146556,"RR","COD","ENVI",3.87,1.94
1147903,"NT","COD","ENVI",1.38,1.25
1143857,"PR","COD","ENVI",2.25,0.9
1144005,"RE","RSP","LIBE",1.58,1.23
1146858,"AM","RSP","LIBE",0.7,0.23
1146853,"AM","RSP","LIBE",2.59,2.03
1136892,"CM","IMM","JURI",1.67,1.36
1141652,"RR","IMM","JURI",3.01,2.23
1138546,"PR","IMM","JURI",2.64,2.05
1136292,"CM","IMM","JURI",6.16,5.23
1141658,"RR","IMM","JURI",12.76,8.98
1140356,"PR","IMM","JURI",12.56,8.84
1145224,"AM","RSP","FEMM",0.39,0.25
1144185,"NR","RSP","PETI",1.06,0.99
1142993,"RE","RSP","PETI",8.71,6.9
1135433,"PR","INI","AFET",8.36,7.82
1141625,"AM","INI","AFET",0.79,0.55
1141624,"AM","INI","AFET",0.39,0.13
1140509,"NR","INI","AFET",2,1.4
1140658,"RR","INI","AFET",13.03,7.68
1137458,"AM","INI","AFET",34.07,19.86
1146767,"RR","INI","AFET",21.05,14.64
1137347,"PR","INI","AFET",8,7.06
1146394,"NT","INI","AFET",1.79,1.34
1141375,"AM","INI","AFET",120.96,63.36
1146860,"AM","INI","AFET",4.29,2.45
1146854,"AM","INI","AFET",1.73,1.07
1146848,"AM","INI","AFET",2.22,0.86
1144161,"NT","BUD","BUDG",0.88,0.33
1145314,"AM","BUD","BUDG",4.71,2.89
1143741,"LT","BUD","REGI",0.97,0.8
1146741,"RR","BUD","BUDG",16.58,5.7
1144011,"LT","BUD","EMPL",3.12,2.5
1146929,"AM","BUD","BUDG",1.53,1.02
1138905,"NT","","JURI",2.16,1.36
1144680,"QO","RSP","INTA",1.22,1.14
1150077,"RR","NLE","LIBE",3.41,1.84
1146002,"PR","NLE","LIBE",1.95,0.68
1136967,"PA","INI","AGRI",1.91,1.67
1147022,"RR","INI","REGI",35.34,17.94
1147723,"ER","INI","REGI",0.81,0.61
1137957,"PR","INI","REGI",10.26,9.46
1142403,"AM","INI","REGI",56.03,31.21
1140633,"AM","INI","PECH",20.65,12.76
1139297,"AM","INI","AGRI",31.17,27.24
1147106,"NT","INI","REGI",1.32,1.11
1143565,"AD","INI","AGRI",7.9,6.5
1144469,"AD","INI","PECH",8.96,6.69
1137677,"PA","INI","PECH",2.49,1.98
1146724,"RR","INI","FEMM",31.18,16.72
1139683,"AM","INI","EMPL",29.56,18.97
1138982,"PA","INI","EMPL",1.46,1.2
1137612,"PR","INI","FEMM",8.02,6.49
1143592,"AD","INI","EMPL",10.01,8.3
1140620,"AM","INI","FEMM",51.46,35.57
1141862,"AM","DEC","ENVI",2.65,1.19
1137360,"PA","DEC","ENVI",2.11,1.62
1139306,"PR","DEC","CONT",10.29,7.14
1146730,"AM","DEC","CONT",6.79,2.28
1149366,"RR","DEC","CONT",15.06,5.54
1144035,"AD","DEC","ENVI",3.28,2.33
1150698,"AM","DEC","CONT",0.61,0.27
1150766,"AM","DEC","CONT",1.42,0.79
1141872,"AM","DEC","ENVI",6.53,3.32
1137358,"PA","DEC","ENVI",2.6,2.07
1139322,"PR","DEC","CONT",11.93,8.78
1146732,"AM","DEC","CONT",13.64,6.21
1149374,"RR","DEC","CONT",20.34,8.13
1144033,"AD","DEC","ENVI",4.53,3.37
1150859,"AM","DEC","CONT",2.23,0.99
1139283,"PR","DEC","CONT",9.76,6.79
1146774,"AM","DEC","CONT",6.57,3.76
1149598,"RR","DEC","CONT",10.35,2.83
1147921,"AM","INI","AFET",19.88,10.31
1144528,"PR","INI","AFET",8.92,7.9
1148964,"NT","INI","AFET",1.86,1.67
1149625,"RR","INI","AFET",14.44,6.85
1145208,"NT","INI","AFET",1.17,1.03
1149922,"NT","NLE","EMPL",1.27,1.08
1150383,"RR","NLE","EMPL",30.56,13.07
1148344,"AM","NLE","EMPL",116.31,39.11
1148925,"AM","NLE","EMPL",116.31,35.65
1149710,"NR","NLE","EMPL",1.11,1
1144474,"PR","NLE","EMPL",28.05,12.58
1140345,"PA","DEC","LIBE",1.81,1.56
1139293,"PR","DEC","CONT",10.86,7.66
1145050,"AD","DEC","LIBE",3.84,2.91
1146786,"AM","DEC","CONT",12.13,5.52
1149570,"RR","DEC","CONT",16.83,6.76
1143850,"AM","DEC","LIBE",9.22,7.9
1149255,"RR","DEC","CONT",10.5,3.52
1139295,"PR","DEC","CONT",9.49,6.06
1146716,"AM","DEC","CONT",7.34,3.54
1139305,"PR","DEC","CONT",11.92,8.93
1146735,"AM","DEC","CONT",6.29,2.29
1149451,"RR","DEC","CONT",13.56,3.68
1138213,"PR","DEC","CONT",75.28,36.66
1147053,"AM","DEC","CONT",12.86,6.49
1149862,"RR","DEC","CONT",79.72,29.64
1150644,"AM","DEC","CONT",2.79,1.92
1150711,"AM","DEC","CONT",6.29,3.31
1150723,"AM","DEC","CONT",1.01,0.54
1139282,"PR","DEC","CONT",10.18,7.02
1144777,"AM","DEC","PECH",3.6,2.61
1146731,"AM","DEC","CONT",2.16,0.82
1139213,"PA","DEC","PECH",2.72,2.45
1149565,"RR","DEC","CONT",16.16,5.37
1146813,"AD","DEC","PECH",3.56,1.3
1149717,"RR","CNS","ECON",2.86,0.84
1145320,"PR","CNS","ECON",2.62,1.42
1215779,"PR","INI","LIBE",24.37,19.67
1218040,"AM","INI","LIBE",80.14,39.7
1218038,"AM","INI","LIBE",119.27,59.49
1223726,"RR","INI","LIBE",56.6,35.3
1239782,"PA","INL","LIBE",3.92,3.57
1241332,"AM","INL","JURI",152.89,63.79
1241431,"AM","INL","LIBE",29.2,13.43
1233103,"PA","INL","EMPL",2.92,2.47
1239204,"PR","INL","JURI",66.01,59.79
1241614,"AM","INL","EMPL",15.31,9.29
1242885,"AD","INL","LIBE",10.57,7.79
1247435,"RR","INL","JURI",97.1,60.8
1200263,"RE","RSP","PETI",7.06,6.77
1204423,"RR","INL","BUDG",12.85,6.55
1201253,"PR","INL","BUDG",6.66,5.56
1203076,"AM","INL","BUDG",33.18,29.46
1202032,"AL","INL","AGRI",2.02,1.57
1202817,"CM","IMM","JURI",32.35,25.15
1223057,"PR","IMM","JURI",3.21,2.23
1225534,"RR","IMM","JURI",3.57,2.61
1206392,"RR","BUD","BUDG",4.08,1.72
1203874,"PR","BUD","BUDG",3.15,1.71
1205104,"AM","BUD","BUDG",1.08,1.05
1131665,"NR","BUD","BUDG",0.91,0.66
1131220,"AM","BUD","BUDG",1.48,1.03
1133473,"RR","BUD","BUDG",4.95,1.87
1134572,"PR","CNS","LIBE",1.92,0.75
1135354,"RR","CNS","LIBE",2.12,0.81
1134650,"NT","RSP","ENVI",1.63,1.47
1135832,"AM","RSP","ENVI",1.61,0.89
1135353,"AM","RSP","ENVI",1.3,0.52
1125305,"QO","RSP","ENVI",0.75,0.45
1125304,"QO","RSP","ENVI",0.76,0.45
1125196,"RE","RSP","ENVI",8.49,5.94
1129390,"AM","RSP","ENVI",88.37,42.52
1131771,"PR","NLE","JURI",4.35,1.32
1140228,"RR","NLE","JURI",5.37,1.88
1130513,"QO","RSP","ENVI",1.34,1.2
1130514,"QO","RSP","ENVI",1.45,1.32
1133402,"AM","RSP","ENVI",30.48,14.77
1130234,"RE","RSP","ENVI",5.4,4.94
1129814,"RR","BUD","BUDG",17.5,5.42
1127402,"PR","BUD","BUDG",11.2,5.77
1128542,"LT","BUD","REGI",0.94,0.8
1128356,"LT","BUD","EMPL",3.46,2.97
1128762,"AM","BUD","BUDG",4.35,2.79
1139286,"PR","DEC","CONT",9.96,6.62
1139938,"AM","DEC","EMPL",6.5,4.1
1146782,"AM","DEC","CONT",6.31,2.26
1149375,"RR","DEC","CONT",16.17,5.04
1143423,"AD","DEC","EMPL",4.18,2.99
1136313,"PA","DEC","EMPL",1.3,1.01
1144519,"PR","NLE","AFET",1.33,0.61
1149574,"RR","NLE","AFET",3.03,1.91
1134375,"RR","COD","PECH",3.89,1.43
1132562,"PR","COD","PECH",3.95,2.59
1132837,"PR","COD","PECH",3.96,1.15
1134512,"NT","COD","PECH",1.24,0.74
1134436,"NR","COD","PECH",0.9,0.77
1124885,"AD","INI","FEMM",2.97,1.95
1133213,"NT","INI","AFET",2.48,2.31
1129529,"RR","INI","AFET",17.87,9.53
1125380,"AM","INI","AFET",75.99,35.34
1122756,"PR","INI","AFET",7.97,7.29
1134765,"AM","INI","IMCO",43.99,23.66
1129763,"PR","INI","IMCO",11.85,10.57
1141815,"NT","INI","IMCO",1.3,0.91
1141876,"RR","INI","IMCO",18.17,10.33
