GROSS_SPA,NET_SPA,DOC_TYPE,PROC_NATURE,PROC_TYPE,ROLE,DOSSIER_TYPE,COMMITTEE_1
24.64,14.99,AM,BUD,BUD,AVI,FEMM,FEMM
3.54,3.5,AB,BUD,BUD,MAIN,BUDG,BUDG
5.1,3.67,AD,BUD,BUD,AVI,CULT,CULT
0.44,0.09,AB,BUD,BUD,MAIN,BUDG,BUDG
2.97,2.83,AB,BUD,BUD,MAIN,BUDG,BUDG
5.81,5.35,AB,BUD,BUD,MAIN,BUDG,BUDG
3.01,2.6,AB,BUD,BUD,MAIN,BUDG,BUDG
34.85,33.52,AB,BUD,BUD,MAIN,BUDG,BUDG
17.09,14.78,AB,BUD,BUD,MAIN,BUDG,BUDG
1.97,1.8,AB,BUD,BUD,MAIN,BUDG,BUDG
3.01,2.14,AB,BUD,BUD,MAIN,BUDG,BUDG
12.84,4.86,AM,BUD,BUD,AVI,PECH,PECH
17.37,10.28,AM,BUD,BUD,AVI,AFET,AFET
17.57,10.21,AM,BUD,BUD,AVI,AFET,AFET
5.85,3.5,AD,BUD,BUD,AVI,IMCO,IMCO
19.85,12.53,AM,BUD,BUD,AVI,ECON,ECON
33.99,20.0,AM,BUD,BUD,AVI,AGRI,AGRI
3.61,3.05,AB,BUD,BUD,MAIN,BUDG,BUDG
12.23,7.24,AM,BUD,BUD,AVI,TRAN,TRAN
104.0,41.17,AM,BUD,BUD,MAIN,BUDG,BUDG
18.73,8.56,AM,BUD,BUD,AVI,CULT,CULT
3.68,2.74,AB,BUD,BUD,MAIN,BUDG,BUDG
5.68,2.69,AD,BUD,BUD,AVI,PECH,PECH
0.13,0.05,AB,BUD,BUD,MAIN,BUDG,BUDG
138.04,49.47,RR,BUD,BUD,MAIN,BUDG,BUDG
8.24,3.56,AD,BUD,BUD,AVI,ENVI,ENVI
1.02,0.41,AB,BUD,BUD,MAIN,BUDG,BUDG
1.34,0.33,AB,BUD,BUD,MAIN,BUDG,BUDG
3.54,3.37,AB,BUD,BUD,MAIN,BUDG,BUDG
11.84,7.49,AB,BUD,BUD,MAIN,BUDG,BUDG
18.43,8.58,RR,BUD,BUD,MAIN,BUDE,BUDE
4.04,3.52,PA,BUD,BUD,AVI,PECH,PECH
9.05,5.15,AM,BUD,BUD,AVI,IMCO,IMCO
1.35,1.11,PA,BUD,BUD,AVI,ECON,ECON
1.67,0.75,PR,APPE,NLE,MAIN,AFET,AFET
3.77,2.46,RR,APPE,NLE,MAIN,AFET,AFET
0.67,0.35,AM,APPE,NLE,MAIN,AFET,AFET
2.8,1.88,AM,RI,APP,MAIN,BUDG,BUDG
2.62,2.2,AL,RI,APP,AVI,LIBE,LIBE
1.65,1.3,AL,RI,APP,AVI,AGRI,AGRI
3.03,1.93,AL,RI,APP,AVI,AFCO,AFCO
3.94,3.55,AL,RI,APP,AVI,CULT,CULT
3.75,3.26,AL,RI,APP,AVI,REGI,REGI
64.47,23.82,RR,RI,APP,MAIN,BUDG,BUDG
5.02,4.68,AL,RI,APP,AVI,TRAN,TRAN
11.58,9.07,AL,RI,APP,AVI,EMPL,EMPL
55.45,24.04,AM,RI,APP,MAIN,BUDG,BUDG
17.59,14.0,PR,RI,APP,MAIN,BUDG,BUDG
3.5,3.08,AL,RI,APP,AVI,FEMM,FEMM
3.87,3.36,AL,RI,APP,AVI,DEVE,DEVE
139.19,51.33,RR,LEG,COD,MHE,AGRI,AGRI
146.78,64.63,AM,LEG,COD,MHE,AGRI,AGRI
130.56,58.39,AM,LEG,COD,MHE,AGRI,AGRI
67.55,28.49,AM,LEG,COD,AHE,ENVI,ENVI
23.12,12.35,PR,LEG,COD,MHE,AGRI,AGRI
23.5,12.33,PA,LEG,COD,AHE,ENVI,ENVI
29.87,11.91,AD,LEG,COD,AHE,ENVI,ENVI
143.73,68.33,AM,LEG,COD,MHE,AGRI,AGRI
2.26,1.2,AM,LEG,COD,MHE,AGRI,AGRI
34.44,11.56,RR,LEG,COD,MHE,AGRI,AGRI
117.79,46.85,AM,LEG,COD,MHE,AGRI,AGRI
70.03,23.0,AM,LEG,COD,AHE,ENVI,ENVI
10.55,5.18,PR,LEG,COD,MHE,AGRI,AGRI
14.5,7.31,PA,LEG,COD,AHE,ENVI,ENVI
24.2,8.32,AD,LEG,COD,AHE,ENVI,ENVI
0.89,0.49,AM,LEG,COD,MHE,AGRI,AGRI
101.94,42.18,AM,LEG,COD,MHE,AGRI,AGRI
2.37,1.71,AL,RI,NLE,AVI,DEVE,DEVE
15.01,6.73,RR,RI,NLE,MAIN,INTA,INTA
11.62,2.84,AM,RI,NLE,MAIN,INTA,INTA
6.24,1.48,PR,RI,NLE,MAIN,INTA,INTA
48.99,26.94,RR,INIT,INI,MAIN,FEMM,FEMM
12.83,9.58,AD,INIT,INI,AVI,LIBE,LIBE
97.25,47.74,AM,INIT,INI,MAIN,FEMM,FEMM
26.47,17.0,AM,INIT,INI,AVI,LIBE,LIBE
9.56,7.78,PR,INIT,INI,MAIN,FEMM,FEMM
3.14,2.72,AL,INIT,INI,AVI,CULT,CULT
27.01,19.41,RR,ANRE,INI,MAIN,AFET,AFET
95.11,45.0,AM,ANRE,INI,MAIN,AFET,AFET
8.59,6.95,PR,ANRE,INI,MAIN,AFET,AFET
37.09,25.54,RR,ANRE,INI,MAIN,AFET,AFET
11.84,10.01,PR,ANRE,INI,MAIN,AFET,AFET
125.33,66.37,AM,ANRE,INI,MAIN,AFET,AFET
80.47,41.72,AM,ANRE,INI,MAIN,AFET,AFET
7.57,5.82,PR,ANRE,INI,MAIN,AFET,AFET
25.83,19.61,RR,ANRE,INI,MAIN,AFET,AFET
104.25,52.74,AM,ANRE,INI,MAIN,AFET,AFET
27.6,19.86,RR,ANRE,INI,MAIN,AFET,AFET
9.2,6.88,PR,ANRE,INI,MAIN,AFET,AFET
38.95,29.13,RR,ANRE,INI,MAIN,AFET,AFET
151.02,76.43,AM,ANRE,INI,MAIN,AFET,AFET
14.8,12.99,PR,INIT,INI,MHE,AGRI,AGRI
1.62,1.25,PA,INIT,INI,AVI,FEMM,FEMM
1.88,1.66,PA,INIT,INI,AHE,REGI,REGI
41.95,26.17,AM,INIT,INI,AVI,FEMM,FEMM
14.14,11.75,AD,INIT,INI,AHE,REGI,REGI
18.35,14.46,AD,INIT,INI,AVI,FEMM,FEMM
122.58,67.74,AM,INIT,INI,MHE,AGRI,AGRI
205.96,112.17,AM,INIT,INI,MHE,AGRI,AGRI
39.49,22.66,AM,INIT,INI,AHE,REGI,REGI
72.2,35.77,RR,INIT,INI,MHE,AGRI,AGRI
2.38,1.39,AM,LEG,COD,MAIN,ECON,ECON
102.76,52.93,RR,LEG,COD,MAIN,ECON,ECON
6.65,3.12,PR,LEG,COD,MAIN,ECON,ECON
1.91,0.71,PR,LEG,CNS,MAIN,LIBE,LIBE
2.11,0.7,RR,LEG,CNS,MAIN,LIBE,LIBE
1.92,0.71,PR,LEG,CNS,MAIN,LIBE,LIBE
2.13,0.71,RR,LEG,CNS,MAIN,LIBE,LIBE
1.92,0.71,PR,LEG,CNS,MAIN,LIBE,LIBE
2.15,0.71,RR,LEG,CNS,MAIN,LIBE,LIBE
6.29,2.91,AM,LEG,CNS,MAIN,BUDG,BUDG
10.69,7.55,PR,LEG,CNS,MAIN,BUDG,BUDG
4.82,4.17,AL,LEG,CNS,AVI,ENVI,ENVI
7.52,3.31,AD,LEG,CNS,AVI,ECON,ECON
10.15,5.04,AM,LEG,CNS,AVI,ECON,ECON
2.04,1.49,PA,LEG,CNS,AVI,ECON,ECON
2.43,2.15,AL,LEG,CNS,AVI,AFCO,AFCO
27.29,10.86,RR,LEG,CNS,MAIN,BUDG,BUDG
2.27,1.66,AL,LEG,CNS,AVI,AFCO,AFCO
5.28,3.1,AM,LEG,CNS,MAIN,BUDG,BUDG
12.03,3.9,RR,LEG,CNS,MAIN,BUDG,BUDG
8.2,6.2,PR,LEG,CNS,MAIN,BUDG,BUDG
97.92,35.28,AM,LEG,CNS,MAIN,ECON,ECON
39.98,14.06,RR,LEG,CNS,MAIN,ECON,ECON
22.53,9.5,PR,LEG,CNS,MAIN,ECON,ECON
3.37,2.04,PR,BUD,BUD,MAIN,BUDG,BUDG
4.67,2.06,RR,BUD,BUD,MAIN,BUDG,BUDG
0.99,0.48,AM,BUD,BUD,MAIN,BUDG,BUDG
3.19,2.33,PR,IMMU,IMM,MAIN,JURI,JURI
6.96,6.2,CM,IMMU,IMM,MAIN,JURI,JURI
3.47,2.48,RR,IMMU,IMM,MAIN,JURI,JURI
6.16,5.33,RE,RESQ,RSP,MAIN,CULT,CULT
36.78,13.97,AD,LEG,COD,AVI,ITRE,ITRE
107.95,44.75,AM,LEG,COD,MAIN,ENVI,ENVI
112.25,49.89,AM,LEG,COD,MAIN,ENVI,ENVI
46.38,15.74,AM,LEG,COD,MAIN,ENVI,ENVI
141.8,69.6,AM,LEG,COD,AVI,ITRE,ITRE
13.56,9.74,PA,LEG,COD,AVI,ITRE,ITRE
58.12,42.16,PR,LEG,COD,MAIN,ENVI,ENVI
83.79,34.56,RR,LEG,COD,MAIN,ENVI,ENVI
119.85,80.93,PF,LEG,COD,MAIN,ENVI,ENVI
147.94,63.75,AM,LEG,COD,MHE,ENVI,ENVI
136.98,66.34,AM,LEG,COD,MHE,ENVI,ENVI
21.64,10.7,PA,LEG,COD,AHE,AGRI,AGRI
78.08,42.16,PR,LEG,COD,MHE,ENVI,ENVI
139.71,60.57,AM,LEG,COD,MHE,ENVI,ENVI
86.16,38.99,AM,LEG,COD,MHE,ENVI,ENVI
17.72,8.95,PA,LEG,COD,AHE,ITRE,ITRE
94.97,35.38,AM,LEG,COD,AHE,AGRI,AGRI
129.04,49.71,AM,LEG,COD,AHE,AGRI,AGRI
0.67,0.34,AM,LEG,COD,AHE,AGRI,AGRI
190.69,78.54,AM,LEG,COD,MHE,ENVI,ENVI
124.98,47.92,AM,LEG,COD,MHE,ENVI,ENVI
150.82,59.72,AM,LEG,COD,AHE,ITRE,ITRE
93.73,54.08,PF,LEG,COD,MHE,ENVI,ENVI
210.95,88.07,RR,LEG,COD,MHE,ENVI,ENVI
43.47,15.56,AD,LEG,COD,AHE,AGRI,AGRI
18.23,6.92,AD,LEG,COD,AHE,ITRE,ITRE
12.52,6.89,PR,LEG,COD,MAIN,ENVI,ENVI
82.45,39.31,AM,LEG,COD,MAIN,ENVI,ENVI
21.46,6.14,AM,LEG,COD,MAIN,ENVI,ENVI
31.44,19.23,PF,LEG,COD,MAIN,ENVI,ENVI
31.89,15.01,RR,LEG,COD,MAIN,ENVI,ENVI
5.85,3.86,AL,MOFU,BUD,AVI,EMPL,EMPL
2.07,1.19,AL,MOFU,BUD,AVI,REGI,REGI
25.13,7.37,RR,MOFU,BUD,MAIN,BUDG,BUDG
14.16,7.79,PR,MOFU,BUD,MAIN,BUDG,BUDG
5.88,3.71,AM,MOFU,BUD,MAIN,BUDG,BUDG
6.12,5.34,RE,RESQ,RSP,MAIN,CULT,CULT
38.4,23.88,PR,LEG,COD,MAIN,EMPL,EMPL
123.65,36.16,AM,LEG,COD,MAIN,EMPL,EMPL
56.94,26.1,AM,LEG,COD,AVI,ENVI,ENVI
27.23,16.95,PA,LEG,COD,AVI,ENVI,ENVI
24.79,15.43,PF,LEG,COD,MAIN,EMPL,EMPL
41.56,18.16,AD,LEG,COD,AVI,ENVI,ENVI
83.21,31.51,RR,LEG,COD,MAIN,EMPL,EMPL
3.93,1.48,RR,RULE,REG,MAIN,AFCO,AFCO
3.12,1.91,PR,RULE,REG,MAIN,AFCO,AFCO
2.11,1.22,AM,RULE,REG,MAIN,AFCO,AFCO
3.3,2.3,RR,IMMU,IMM,MAIN,JURI,JURI
0.88,0.72,CM,IMMU,IMM,MAIN,JURI,JURI
2.88,1.96,PR,IMMU,IMM,MAIN,JURI,JURI
100.54,48.14,AM,ANRE,INI,MAIN,AFET,AFET
29.54,19.5,RR,ANRE,INI,MAIN,AFET,AFET
8.92,6.69,PR,ANRE,INI,MAIN,AFET,AFET
150.13,71.37,AM,ANRE,INI,MAIN,AFET,AFET
139.65,74.81,AM,ANRE,INI,MAIN,AFET,AFET
50.88,40.21,RR,ANRE,INI,MAIN,AFET,AFET
13.47,9.88,AD,IMPL,INI,AVI,CONT,CONT
7.55,6.9,AD,IMPL,INI,AVI,CULT,CULT
61.31,35.85,AM,IMPL,INI,AHE,EMPL,EMPL
1.4,1.06,NT,IMPL,INI,MHE,BUDG,CJ16
6.74,4.31,AL,IMPL,INI,AVI,AFCO,AFCO
1.4,1.18,PA,IMPL,INI,AVI,CULT,CULT
64.69,43.12,AM,IMPL,INI,AVI,CULT,CULT
22.63,20.28,PR,IMPL,INI,MHE,BUDG,CJ16
1.94,1.29,PA,IMPL,INI,AHE,EMPL,EMPL
34.01,17.8,AM,IMPL,INI,AVI,CONT,CONT
171.94,92.54,AM,IMPL,INI,MHE,BUDG,CJ16
97.58,46.98,RR,IMPL,INI,MHE,BUDG,CJ16
19.33,14.88,AD,IMPL,INI,AHE,EMPL,EMPL
3.3,3.09,PA,IMPL,INI,AVI,CONT,CONT
5.24,4.75,AL,IMPL,INI,AHE,ENVI,ENVI
127.6,70.21,AM,INIT,INI,MAIN,EMPL,CJ21
120.13,63.68,AM,INIT,INI,MAIN,EMPL,CJ21
101.69,55.39,AM,INIT,INI,MAIN,EMPL,CJ21
81.8,61.97,RR,INIT,INI,MAIN,EMPL,CJ21
13.21,11.16,PR,INIT,INI,MAIN,EMPL,CJ21
7.44,5.85,PR,RI,NLE,MAIN,LIBE,LIBE
25.08,12.99,AM,RI,NLE,AVI,AFCO,AFCO
110.13,68.53,AM,RI,NLE,MAIN,LIBE,LIBE
71.08,49.83,RR,RI,NLE,MAIN,LIBE,LIBE
2.79,2.52,PA,RI,NLE,AVI,AFCO,AFCO
9.13,6.9,AD,RI,NLE,AVI,AFCO,AFCO
1.91,0.71,PR,LEG,CNS,MAIN,LIBE,LIBE
2.11,0.7,RR,LEG,CNS,MAIN,LIBE,LIBE
11.23,6.47,PR,DISCH,DEC,MAIN,CONT,CONT
1.18,0.7,PA,DISCH,DEC,AVI,EMPL,EMPL
3.43,1.92,AD,DISCH,DEC,AVI,EMPL,EMPL
1.09,0.63,AM,DISCH,DEC,MAIN,CONT,CONT
3.47,1.71,AM,DISCH,DEC,AVI,EMPL,EMPL
17.01,6.85,RR,DISCH,DEC,MAIN,CONT,CONT
14.31,9.27,PR,DISCH,DEC,MAIN,CONT,CONT
20.39,10.99,AM,DISCH,DEC,AVI,LIBE,LIBE
2.28,1.79,PA,DISCH,DEC,AVI,LIBE,LIBE
7.14,3.42,AM,DISCH,DEC,MAIN,CONT,CONT
5.07,3.55,AD,DISCH,DEC,AVI,LIBE,LIBE
22.89,9.86,RR,DISCH,DEC,MAIN,CONT,CONT
2.92,2.29,PA,DISCH,DEC,AVI,LIBE,LIBE
42.42,24.26,AM,DISCH,DEC,AVI,LIBE,LIBE
26.01,20.96,PR,DISCH,DEC,MAIN,CONT,CONT
61.02,23.35,AM,DISCH,DEC,MAIN,CONT,CONT
14.3,9.61,AD,DISCH,DEC,AVI,LIBE,LIBE
48.8,18.52,RR,DISCH,DEC,MAIN,CONT,CONT
7.43,3.98,AM,DISCH,DEC,MAIN,CONT,CONT
13.67,8.73,PR,DISCH,DEC,MAIN,CONT,CONT
16.86,8.74,RR,DISCH,DEC,MAIN,CONT,CONT
11.72,5.66,AM,DISCH,DEC,MAIN,CONT,CONT
12.33,8.56,PR,DISCH,DEC,MAIN,CONT,CONT
16.19,8.65,RR,DISCH,DEC,MAIN,CONT,CONT
3.75,2.76,AM,DISCH,DEC,AVI,TRAN,TRAN
1.73,1.21,PA,DISCH,DEC,AVI,TRAN,TRAN
4.51,1.95,AD,DISCH,DEC,AVI,TRAN,TRAN
9.21,4.96,AM,DISCH,DEC,MAIN,CONT,CONT
12.72,8.83,PR,DISCH,DEC,MAIN,CONT,CONT
22.45,8.44,RR,DISCH,DEC,MAIN,CONT,CONT
0.84,0.57,AM,BUD,BUD,MAIN,BUDG,BUDG
5.46,2.15,RR,BUD,BUD,MAIN,BUDG,BUDG
4.49,3.03,PR,BUD,BUD,MAIN,BUDG,BUDG
4.96,2.57,AM,MOFU,BUD,MAIN,BUDG,BUDG
3.03,2.64,AL,MOFU,BUD,AVI,REGI,REGI
10.94,8.4,PR,MOFU,BUD,MAIN,BUDG,BUDG
15.98,6.6,RR,MOFU,BUD,MAIN,BUDG,BUDG
14.49,8.48,PR,LEG,COD,MAIN,LIBE,CJ01
43.31,31.75,RR,LEG,COD,MAIN,LIBE,CJ01
146.65,74.55,AM,LEG,COD,MAIN,LIBE,CJ01
20.09,6.21,RR,MOFU,BUD,MAIN,BUDG,BUDG
5.91,3.58,AL,MOFU,BUD,AVI,EMPL,EMPL
4.6,2.56,AM,MOFU,BUD,MAIN,BUDG,BUDG
10.31,5.47,PR,MOFU,BUD,MAIN,BUDG,BUDG
18.8,8.47,PR,LEG,COD,MAIN,ECON,ECON
95.5,41.39,RR,LEG,COD,MAIN,ECON,ECON
179.98,61.63,AM,LEG,COD,MAIN,ECON,ECON
134.67,59.71,AM,LEG,COD,MAIN,ECON,ECON
3.78,1.31,AD,APPE,NLE,AVI,DEVE,DEVE
0.89,0.4,AL,APPE,NLE,AVI,AGRI,AGRI
9.3,3.5,RR,APPE,NLE,MAIN,INTA,INTA
3.07,2.29,PR,APPE,NLE,MAIN,INTA,INTA
0.68,0.4,AM,APPE,NLE,MAIN,INTA,INTA
2.89,2.53,PA,APPE,NLE,AVI,DEVE,DEVE
2.0,1.9,QO,RESQ,RSP,MAIN,PETI,PETI
15.3,6.09,PR,LEG,COD,MAIN,ENVI,CJ10
1.15,0.88,AL,LEG,COD,AVI,AGRI,AGRI
125.81,111.1,AM,LEG,COD,MAIN,ENVI,CJ10
105.6,46.73,AM,LEG,COD,MAIN,ENVI,CJ10
153.76,68.23,AM,LEG,COD,MAIN,ENVI,CJ10
89.09,34.98,AM,LEG,COD,MAIN,ENVI,CJ10
109.41,47.09,RR,LEG,COD,MAIN,ENVI,CJ10
11.98,5.97,AL,LEG,COD,OLB,JURI,JURI
35.18,24.38,PR,LEG,COD,MAIN,TRAN,TRAN
114.39,48.91,AM,LEG,COD,MAIN,TRAN,TRAN
49.95,19.0,RR,LEG,COD,MAIN,TRAN,TRAN
0.99,0.74,AM,RESQ,RSP,MAIN,FEMM,FEMM
1.8,1.06,AM,RESQ,RSP,MAIN,FEMM,FEMM
1.07,0.46,AM,RESQ,RSP,MAIN,FEMM,FEMM
3.09,1.53,AM,RESQ,RSP,MAIN,FEMM,FEMM
5.68,2.54,AM,RESQ,RSP,MAIN,FEMM,FEMM
19.76,18.3,RE,RESQ,RSP,MAIN,FEMM,FEMM
1.24,1.14,QO,RESQ,RSP,MAIN,ITRE,ITRE
160.39,69.57,RR,LEG,COD,MHE,ITRE,ITRE
196.52,139.02,PF,LEG,COD,MHE,ITRE,ITRE
196.52,139.06,PF,LEG,COD,MHE,ITRE,ITRE
167.06,76.27,AM,LEG,COD,AHE,IMCO,IMCO
84.23,44.63,PR,LEG,COD,MHE,ITRE,ITRE
45.91,19.91,AM,LEG,COD,MHE,ITRE,ITRE
179.42,84.49,AM,LEG,COD,MHE,ITRE,ITRE
1.02,0.96,PF,LEG,COD,MHE,ITRE,ITRE
25.64,12.43,PA,LEG,COD,AHE,IMCO,IMCO
108.07,34.78,AD,LEG,COD,AHE,IMCO,IMCO
3.04,2.04,RE,DEAEX,DEA,MAIN,ECON,ECON
2.52,1.16,PR,APPE,NLE,MAIN,ITRE,ITRE
2.76,0.88,RR,APPE,NLE,MAIN,ITRE,ITRE
1.84,1.5,PA,INIT,INI,AVI,INTA,INTA
8.3,7.48,PR,INIT,INI,MAIN,TRAN,TRAN
32.74,18.98,RR,INIT,INI,MAIN,TRAN,TRAN
28.36,16.58,AM,INIT,INI,AVI,INTA,INTA
10.73,7.14,AD,INIT,INI,AVI,INTA,INTA
89.81,50.38,AM,INIT,INI,MAIN,TRAN,TRAN
21.65,13.09,RR,INIT,INI,MAIN,REGI,REGI
12.0,9.32,PR,INIT,INI,MAIN,REGI,REGI
69.7,33.4,AM,INIT,INI,MAIN,REGI,REGI
20.76,10.18,RR,INIT,INI,MAIN,JURI,JURI
14.42,10.29,PR,INIT,INI,MAIN,JURI,JURI
32.59,17.68,AM,INIT,INI,MAIN,JURI,JURI
47.3,20.06,AM,INIT,INI,MAIN,JURI,JURI
6.67,5.26,AD,IMPL,INI,AVI,DEVE,DEVE
40.15,22.69,AM,IMPL,INI,MAIN,INTA,INTA
30.16,15.18,RR,IMPL,INI,MAIN,INTA,INTA
14.32,12.86,PR,IMPL,INI,MAIN,INTA,INTA
13.51,7.93,AM,IMPL,INI,AVI,DEVE,DEVE
39.68,10.34,RR,IMPL,INI,MAIN,INTA,INTA
20.52,15.61,AD,INIT,INI,AVI,FEMM,FEMM
9.93,8.95,PR,INIT,INI,MAIN,EMPL,EMPL
48.52,31.46,AM,INIT,INI,AVI,FEMM,FEMM
43.83,31.63,RR,INIT,INI,MAIN,EMPL,EMPL
1.61,1.21,PA,INIT,INI,AVI,FEMM,FEMM
118.09,65.57,AM,INIT,INI,MAIN,EMPL,EMPL
149.07,84.13,AM,INIT,INI,MAIN,EMPL,EMPL
10.69,9.95,PR,INIT,INI,MAIN,DEVE,DEVE
84.33,43.88,AM,INIT,INI,MAIN,DEVE,DEVE
104.09,52.39,AM,INIT,INI,MAIN,DEVE,DEVE
33.43,25.9,RR,INIT,INI,MAIN,DEVE,DEVE
2.47,2.12,PA,APPE,NLE,AVI,AGRI,AGRI
9.09,5.05,RR,APPE,NLE,MAIN,AFET,CJ38
1.6,0.86,PR,APPE,NLE,MAIN,AFET,CJ38
3.71,1.43,AD,APPE,NLE,AVI,AGRI,AGRI
1.9,1.34,PA,DISCH,DEC,AVI,LIBE,LIBE
11.86,6.72,AM,DISCH,DEC,AVI,REGI,REGI
88.62,63.75,PR,DISCH,DEC,MAIN,CONT,CONT
100.17,43.79,AM,DISCH,DEC,MAIN,CONT,CONT
96.41,51.1,AM,DISCH,DEC,MAIN,CONT,CONT
6.76,4.18,AD,DISCH,DEC,AVI,CULT,CULT
4.59,2.21,AD,DISCH,DEC,AVI,EMPL,EMPL
1.81,1.48,PA,DISCH,DEC,AVI,REGI,REGI
9.24,3.61,AD,DISCH,DEC,AVI,AFET,AFET
13.59,6.68,AM,DISCH,DEC,AVI,ENVI,ENVI
12.48,6.57,AD,DISCH,DEC,AVI,TRAN,TRAN
6.36,2.83,AD,DISCH,DEC,AVI,REGI,REGI
7.12,1.89,AD,DISCH,DEC,AVI,CULT,CULT
6.58,4.27,AD,DISCH,DEC,AVI,FEMM,FEMM
4.74,1.64,AD,DISCH,DEC,AVI,EMPL,EMPL
16.23,7.19,AM,DISCH,DEC,AVI,FEMM,FEMM
15.76,8.04,AM,DISCH,DEC,AVI,DEVE,DEVE
2.53,1.68,PA,DISCH,DEC,AVI,EMPL,EMPL
3.68,1.89,PA,DISCH,DEC,AVI,ENVI,ENVI
15.99,7.19,AM,DISCH,DEC,AVI,AFET,AFET
1.55,1.28,PA,DISCH,DEC,AVI,DEVE,DEVE
6.59,3.27,AM,DISCH,DEC,AVI,EMPL,EMPL
14.1,10.15,AM,DISCH,DEC,AVI,TRAN,TRAN
11.87,7.61,AM,DISCH,DEC,AVI,CULT,CULT
1.48,1.03,PA,DISCH,DEC,AVI,FEMM,FEMM
1.58,1.27,PA,DISCH,DEC,AVI,CULT,CULT
144.64,61.22,RR,DISCH,DEC,MAIN,CONT,CONT
14.26,8.66,AM,DISCH,DEC,AVI,LIBE,LIBE
6.26,4.22,AD,DISCH,DEC,AVI,DEVE,DEVE
6.21,4.01,AD,DISCH,DEC,AVI,REGI,REGI
5.66,3.28,AD,DISCH,DEC,AVI,LIBE,LIBE
2.14,1.8,PA,DISCH,DEC,AVI,AFET,AFET
2.17,1.71,PA,DISCH,DEC,AVI,TRAN,TRAN
8.71,4.06,AD,DISCH,DEC,AVI,ENVI,ENVI
3.04,2.37,AL,DISCH,DEC,AVI,AGRI,AGRI
14.2,5.65,AM,DISCH,DEC,MAIN,CONT,CONT
20.59,6.75,RR,DISCH,DEC,MAIN,CONT,CONT
17.69,14.81,PR,DISCH,DEC,MAIN,CONT,CONT
1.96,1.55,PA,DISCH,DEC,AVI,JURI,JURI
26.34,12.21,AM,DISCH,DEC,MAIN,CONT,CONT
4.08,1.36,AD,DISCH,DEC,AVI,JURI,JURI
4.07,1.82,AD,DISCH,DEC,AVI,JURI,JURI
21.12,8.63,RR,DISCH,DEC,MAIN,CONT,CONT
15.34,12.89,PR,DISCH,DEC,MAIN,CONT,CONT
4.61,2.65,AM,DISCH,DEC,AVI,JURI,JURI
59.81,22.07,RR,DISCH,DEC,MAIN,CONT,CONT
2.85,1.46,AD,DISCH,DEC,AVI,JURI,JURI
38.19,30.53,PR,DISCH,DEC,MAIN,CONT,CONT
107.04,48.47,AM,DISCH,DEC,MAIN,CONT,CONT
1.58,0.56,AM,DISCH,DEC,AVI,JURI,JURI
1.6,1.17,PA,DISCH,DEC,AVI,JURI,JURI
11.94,4.26,AM,DISCH,DEC,MAIN,CONT,CONT
2.31,0.75,AL,DISCH,DEC,AVI,AFCO,AFCO
19.2,12.37,PR,DISCH,DEC,MAIN,CONT,CONT
2.06,1.21,AL,DISCH,DEC,AVI,AFCO,AFCO
23.64,7.43,RR,DISCH,DEC,MAIN,CONT,CONT
2.03,1.62,PA,DISCH,DEC,AVI,LIBE,LIBE
13.02,5.05,AM,DISCH,DEC,MAIN,CONT,CONT
22.6,8.07,RR,DISCH,DEC,MAIN,CONT,CONT
15.85,12.76,PR,DISCH,DEC,MAIN,CONT,CONT
5.62,3.05,AM,DISCH,DEC,AVI,LIBE,LIBE
4.5,2.67,AD,DISCH,DEC,AVI,LIBE,LIBE
2.32,1.68,PA,DISCH,DEC,AVI,LIBE,LIBE
35.25,14.65,AM,DISCH,DEC,MAIN,CONT,CONT
5.1,3.2,AD,DISCH,DEC,AVI,LIBE,LIBE
28.0,23.22,PR,DISCH,DEC,MAIN,CONT,CONT
2.25,1.16,AD,DISCH,DEC,AVI,JURI,JURI
2.29,1.33,AM,DISCH,DEC,AVI,JURI,JURI
1.03,0.78,PA,DISCH,DEC,AVI,JURI,JURI
4.61,2.67,AM,DISCH,DEC,AVI,LIBE,LIBE
36.34,15.52,RR,DISCH,DEC,MAIN,CONT,CONT
13.16,8.72,PR,DISCH,DEC,MAIN,CONT,CONT
7.24,2.58,AM,DISCH,DEC,MAIN,CONT,CONT
15.09,5.36,RR,DISCH,DEC,MAIN,CONT,CONT
14.73,7.05,AM,DISCH,DEC,AVI,AFET,AFET
32.76,12.09,AM,DISCH,DEC,MAIN,CONT,CONT
21.63,18.47,PR,DISCH,DEC,MAIN,CONT,CONT
2.43,1.78,PA,DISCH,DEC,AVI,AFET,AFET
29.09,10.08,RR,DISCH,DEC,MAIN,CONT,CONT
13.64,9.33,PR,DISCH,DEC,MAIN,CONT,CONT
14.79,4.76,RR,DISCH,DEC,MAIN,CONT,CONT
1.27,0.62,AM,DISCH,DEC,MAIN,CONT,CONT
4.18,1.93,AD,DISCH,DEC,AVI,EMPL,EMPL
4.33,1.57,AD,DISCH,DEC,AVI,EMPL,EMPL
21.66,9.06,RR,DISCH,DEC,MAIN,CONT,CONT
3.93,2.36,AM,DISCH,DEC,AVI,EMPL,EMPL
2.02,1.38,PA,DISCH,DEC,AVI,EMPL,EMPL
15.5,10.92,PR,DISCH,DEC,MAIN,CONT,CONT
2.48,1.07,AM,DISCH,DEC,MAIN,CONT,CONT
